Time,ID,Position,Load
0:00:14.431100,6,2180,1.3758849999999998
0:00:14.921879,1,2148,0.15622899999999998
0:00:14.921879,2,2170,1.042421
0:00:14.921879,3,2149,0.115117
0:00:14.921879,4,2165,0.8231569999999999
0:00:14.921879,5,,8.045164999999999
0:00:14.921879,6,2179,1.4398369999999998
0:00:15.514771,1,2149,0.147093
0:00:15.514771,2,2170,1.078965
0:00:15.514771,3,2149,0.119685
0:00:15.514771,4,2164,0.8094529999999999
0:00:15.514771,5,2246,0.0
0:00:15.514771,6,2179,1.4809489999999998
0:00:15.998478,1,2149,0.147093
0:00:15.998478,2,2170,1.1155089999999999
0:00:15.998478,3,2149,0.119685
0:00:15.998478,4,2164,0.8734049999999999
0:00:15.998478,5,2246,0.0
0:00:15.998478,6,2179,1.526629
0:00:16.559635,1,2149,0.147093
0:00:16.559635,2,2170,1.156621
0:00:16.559635,3,2149,0.12425299999999999
0:00:16.559635,4,2164,0.9008129999999999
0:00:16.559635,5,2246,0.0
0:00:16.559635,6,2179,1.586013
0:00:17.049912,1,2150,0.15622899999999998
0:00:17.049912,2,2170,1.193165
0:00:17.049912,3,2149,0.15622899999999998
0:00:17.049912,4,2164,0.923653
0:00:17.049912,5,2246,0.0
0:00:17.049912,6,2179,1.6316929999999998
0:00:17.548962,1,2150,0.128821
0:00:17.548962,2,2170,1.2251409999999998
0:00:17.548962,3,2150,0.115117
0:00:17.548962,4,2164,0.9510609999999999
0:00:17.548962,5,2246,0.0
0:00:17.548962,6,2179,1.681941
0:00:18.040102,1,2151,0.13338899999999998
0:00:18.040102,2,2170,1.261685
0:00:18.040102,3,2150,0.115117
0:00:18.040102,4,2164,0.9739009999999998
0:00:18.040102,5,2246,0.0
0:00:18.040102,6,2179,1.7321889999999998
0:00:18.520820,1,2151,0.13338899999999998
0:00:18.520820,2,2170,1.2936609999999997
0:00:18.520820,3,2149,0.147093
0:00:18.520820,4,2164,0.9967409999999999
0:00:18.520820,5,2246,0.0
0:00:18.520820,6,2179,1.773301
0:00:19.013582,1,2151,0.128821
0:00:19.013582,2,2170,1.325637
0:00:19.013582,3,2150,0.115117
0:00:19.013582,4,2164,1.0195809999999998
0:00:19.013582,5,2246,0.0
0:00:19.013582,6,2179,1.8189809999999997
0:00:19.503223,1,2151,0.128821
0:00:19.503223,2,2170,1.3621809999999999
0:00:19.503223,3,2150,0.119685
0:00:19.503223,4,2164,1.037853
0:00:19.503223,5,2246,0.0
0:00:19.503223,6,2179,1.8692289999999998
0:00:20.000464,1,2151,0.128821
0:00:20.000464,2,2170,1.403293
0:00:20.000464,3,2150,0.119685
0:00:20.000464,4,2164,1.069829
0:00:20.000464,5,2246,0.0
0:00:20.000464,6,2179,1.8737969999999997
0:00:20.486235,1,2151,0.12425299999999999
0:00:20.486235,2,2170,1.4307009999999998
0:00:20.486235,3,2150,0.119685
0:00:20.486235,4,2164,1.092669
0:00:20.486235,5,2246,0.0
0:00:20.486235,6,2179,1.8737969999999997
0:00:20.980356,1,2151,0.12425299999999999
0:00:20.980356,2,2170,1.4581089999999999
0:00:20.980356,3,2150,0.119685
0:00:20.980356,4,2164,1.1109409999999997
0:00:20.980356,5,2246,0.0
0:00:20.980356,6,2179,1.8692289999999998
0:00:21.471383,1,2151,0.119685
0:00:21.471383,2,2170,1.4992209999999997
0:00:21.471383,3,2150,0.115117
0:00:21.471383,4,2164,1.1383489999999998
0:00:21.471383,5,2246,0.0
0:00:21.471383,6,2179,1.8737969999999997
0:00:21.962094,1,2151,0.12425299999999999
0:00:21.962094,2,2170,1.531197
0:00:21.962094,3,2150,0.119685
0:00:21.962094,4,2164,1.1611889999999998
0:00:21.962094,5,2246,0.0
0:00:21.962094,6,2179,1.8783649999999998
0:00:22.453945,1,2151,0.119685
0:00:22.453945,2,2170,1.5677409999999998
0:00:22.453945,3,2150,0.119685
0:00:22.453945,4,2164,1.188597
0:00:22.453945,5,2246,0.0
0:00:22.453945,6,2179,1.8783649999999998
0:00:22.940795,1,2151,0.115117
0:00:22.940795,2,2170,1.604285
0:00:22.940795,3,2150,0.119685
0:00:22.940795,4,2164,1.206869
0:00:22.940795,5,2246,0.0
0:00:22.940795,6,2179,1.8737969999999997
0:00:23.429158,1,2151,0.115117
0:00:23.429158,2,2170,1.6408289999999996
0:00:23.429158,3,2150,0.119685
0:00:23.429158,4,2100,0.594757
0:00:23.429158,5,2245,0.0
0:00:23.429158,6,2179,1.8783649999999998
0:00:23.912490,1,2151,0.115117
0:00:23.912490,2,2170,1.6636689999999998
0:00:23.912490,3,2150,0.119685
0:00:23.912490,4,2100,0.507965
0:00:23.912490,5,2245,0.0
0:00:23.912490,6,2179,1.8737969999999997
0:00:24.418242,1,2151,0.110549
0:00:24.418242,2,2170,1.7047809999999997
0:00:24.418242,3,2150,0.12425299999999999
0:00:24.418242,4,2100,0.421173
0:00:24.418242,5,2245,0.0
0:00:24.418242,6,2179,1.8737969999999997
0:00:24.907412,1,2151,0.110549
0:00:24.907412,2,2170,1.7367569999999999
0:00:24.907412,3,2150,0.119685
0:00:24.907412,4,2100,0.338949
0:00:24.907412,5,2245,0.0
0:00:24.907412,6,2179,1.8737969999999997
0:00:25.396049,1,2151,0.10598099999999999
0:00:25.396049,2,2170,1.773301
0:00:25.396049,3,2150,0.119685
0:00:25.396049,4,2100,0.25215699999999996
0:00:25.396049,5,2245,0.0
0:00:25.396049,6,2179,1.8737969999999997
0:00:25.883642,1,2151,0.10598099999999999
0:00:25.883642,2,2170,1.8052769999999998
0:00:25.883642,3,2150,0.115117
0:00:25.883642,4,2102,0.18820499999999998
0:00:25.883642,5,2246,0.0
0:00:25.883642,6,2179,1.8737969999999997
0:00:26.614276,1,2481,0.7820449999999999
0:00:26.614276,2,2417,0.36178899999999997
0:00:26.614276,3,2326,1.3165009999999997
0:00:26.614276,4,2375,1.156621
0:00:26.614276,5,2453,0.5993249999999999
0:00:26.614276,6,2350,0.325245
0:00:27.488542,1,2698,0.101413
0:00:27.488542,2,2541,0.274997
0:00:27.488542,3,2700,0.069437
0:00:27.488542,4,2650,0.0
0:00:27.488542,5,2673,0.08314099999999999
0:00:27.488542,6,2504,0.08770900000000001
0:00:28.363975,1,2694,0.110549
0:00:28.363975,2,2579,0.265861
0:00:28.363975,3,2696,0.096845
0:00:28.363975,4,2658,0.08770900000000001
0:00:28.363975,5,2673,0.08314099999999999
0:00:28.363975,6,2556,0.101413
0:00:29.238712,1,2691,0.119685
0:00:29.238712,2,2606,0.316109
0:00:29.238712,3,2693,0.110549
0:00:29.238712,4,2665,0.07857299999999999
0:00:29.238712,5,2673,0.07857299999999999
0:00:29.238712,6,2592,0.096845
0:00:30.120072,1,2687,0.110549
0:00:30.120072,2,2623,0.375493
0:00:30.120072,3,2689,0.10598099999999999
0:00:30.120072,4,2670,0.07857299999999999
0:00:30.120072,5,2673,0.08314099999999999
0:00:30.120072,6,2619,0.055733
0:00:30.998250,1,2686,0.12425299999999999
0:00:30.998250,2,2638,0.402901
0:00:30.998250,3,2688,0.119685
0:00:30.998250,4,2672,0.074005
0:00:30.998250,5,2673,0.07857299999999999
0:00:30.998250,6,2636,0.09227699999999998
0:00:31.782511,1,2685,0.0
0:00:31.782511,2,2631,0.0
0:00:31.782511,3,2688,0.0
0:00:31.782511,4,2675,0.0
0:00:31.782511,5,2673,0.0
0:00:31.782511,6,2646,0.0
0:00:32.635667,1,2685,0.0
0:00:32.635667,2,2631,0.0
0:00:32.635667,3,2689,0.0
0:00:32.635667,4,2675,0.0
0:00:32.635667,5,2673,0.0
0:00:32.635667,6,2646,0.0
0:00:33.471665,1,2685,0.0
0:00:33.471665,2,2631,0.0
0:00:33.471665,3,2689,0.0
0:00:33.471665,4,2675,0.0
0:00:33.471665,5,2673,0.0
0:00:33.471665,6,2646,0.0
0:00:34.309530,1,2685,0.0
0:00:34.309530,2,2631,0.0
0:00:34.309530,3,2689,0.0
0:00:34.309530,4,2675,0.0
0:00:34.309530,5,2673,0.0
0:00:34.309530,6,2646,0.0
0:00:35.155559,1,2685,0.0
0:00:35.155559,2,2631,0.0
0:00:35.155559,3,2689,0.0
0:00:35.155559,4,2675,0.0
0:00:35.155559,5,2673,0.0
0:00:35.155559,6,2646,0.0
0:00:35.999007,1,2685,0.0
0:00:35.999007,2,2631,0.0
0:00:35.999007,3,2689,0.0
0:00:35.999007,4,2675,0.0
0:00:35.999007,5,2673,0.0
0:00:35.999007,6,2646,0.0
0:00:36.842805,1,2685,0.0
0:00:36.842805,2,2631,0.0
0:00:36.842805,3,2689,0.0
0:00:36.842805,4,2675,0.0
0:00:36.842805,5,2673,0.0
0:00:36.842805,6,2645,0.0
0:00:37.703580,1,2685,0.0
0:00:37.703580,2,2631,0.0
0:00:37.703580,3,2689,0.0
0:00:37.703580,4,2675,0.0
0:00:37.703580,5,2673,0.0
0:00:37.703580,6,2646,0.0
0:00:38.541315,1,2685,0.0
0:00:38.541315,2,2631,0.0
0:00:38.541315,3,2689,0.0
0:00:38.541315,4,2675,0.0
0:00:38.541315,5,2673,0.0
0:00:38.541315,6,2646,0.0
0:00:39.393417,1,2685,0.0
0:00:39.393417,2,2631,0.0
0:00:39.393417,3,2689,0.0
0:00:39.393417,4,2675,0.0
0:00:39.393417,5,2673,0.0
0:00:39.393417,6,2646,0.0
0:00:40.246489,1,2685,0.0
0:00:40.246489,2,2631,0.0
0:00:40.246489,3,2689,0.0
0:00:40.246489,4,2675,0.0
0:00:40.246489,5,2673,0.0
0:00:40.246489,6,2646,0.0
0:00:41.103712,1,2685,0.0
0:00:41.103712,2,2631,0.0
0:00:41.103712,3,2689,0.0
0:00:41.103712,4,2675,0.0
0:00:41.103712,5,2673,0.0
0:00:41.103712,6,2646,0.0
0:00:41.946499,1,2685,0.0
0:00:41.946499,2,2631,0.0
0:00:41.946499,3,2689,0.0
0:00:41.946499,4,2675,0.0
0:00:41.946499,5,2673,0.0
0:00:41.946499,6,2646,0.0
0:00:42.784167,1,2685,0.0
0:00:42.784167,2,2631,0.0
0:00:42.784167,3,2689,0.0
0:00:42.784167,4,2675,0.0
0:00:42.784167,5,2673,0.0
0:00:42.784167,6,2646,0.0
0:00:43.650294,1,2685,0.0
0:00:43.650294,2,2631,0.0
0:00:43.650294,3,2689,0.0
0:00:43.650294,4,2675,0.0
0:00:43.650294,5,2673,0.0
0:00:43.650294,6,2646,0.0
0:00:44.490531,1,2685,0.0
0:00:44.490531,2,2631,0.0
0:00:44.490531,3,2689,0.0
0:00:44.490531,4,2675,0.0
0:00:44.490531,5,2673,0.0
0:00:44.490531,6,2646,0.0
0:00:45.336832,1,2685,0.0
0:00:45.336832,2,2631,0.0
0:00:45.336832,3,2689,0.0
0:00:45.336832,4,2675,0.0
0:00:45.336832,5,2673,0.0
0:00:45.336832,6,2646,0.0
0:00:46.167377,1,2685,0.0
0:00:46.167377,2,2631,0.0
0:00:46.167377,3,2689,0.0
0:00:46.167377,4,2675,0.0
0:00:46.167377,5,2673,0.0
0:00:46.167377,6,2646,0.0
0:00:47.017923,1,2685,0.0
0:00:47.017923,2,2631,0.0
0:00:47.017923,3,2689,0.0
0:00:47.017923,4,2675,0.0
0:00:47.017923,5,2673,0.0
0:00:47.017923,6,2646,0.0
0:00:47.861345,1,2685,0.0
0:00:47.861345,2,2631,0.0
0:00:47.861345,3,2689,0.0
0:00:47.861345,4,2675,0.0
0:00:47.861345,5,2673,0.0
0:00:47.861345,6,2646,0.0
0:00:48.706738,1,2685,0.0
0:00:48.706738,2,2631,0.0
0:00:48.706738,3,2689,0.0
0:00:48.706738,4,2675,0.0
0:00:48.706738,5,2673,0.0
0:00:48.706738,6,2646,0.0
0:00:49.548746,1,2685,0.0
0:00:49.548746,2,2631,0.0
0:00:49.548746,3,2689,0.0
0:00:49.548746,4,2675,0.0
0:00:49.548746,5,2673,0.0
0:00:49.548746,6,2646,0.0
0:00:50.396430,1,2685,0.0
0:00:50.396430,2,2631,0.0
0:00:50.396430,3,2689,0.0
0:00:50.396430,4,2675,0.0
0:00:50.396430,5,2673,0.0
0:00:50.396430,6,2646,0.0
0:00:51.482314,1,2330,0.8094529999999999
0:00:51.482314,2,2365,1.3713169999999997
0:00:51.482314,3,2424,1.051557
0:00:51.482314,4,2411,1.1109409999999997
0:00:51.482314,5,2462,0.8871089999999999
0:00:51.482314,6,2439,1.3758849999999998
0:00:52.233313,1,2125,0.22474899999999998
0:00:52.233313,2,2161,0.288701
0:00:52.233313,3,2171,0.412037
0:00:52.233313,4,2153,0.20647699999999997
0:00:52.233313,5,2202,0.274997
0:00:52.233313,6,2167,0.343517
0:00:52.712478,1,2125,0.261293
0:00:52.712478,2,2161,0.306973
0:00:52.712478,3,2171,0.444013
0:00:52.712478,4,2152,0.197341
0:00:52.712478,5,2202,0.274997
0:00:52.712478,6,2167,0.366357
0:00:53.189669,1,2126,0.29783699999999996
0:00:53.189669,2,2161,0.325245
0:00:53.189669,3,2171,0.48055699999999996
0:00:53.189669,4,2153,0.18363699999999997
0:00:53.189669,5,2202,0.274997
0:00:53.189669,6,2167,0.398333
0:00:53.679513,1,2127,0.32981299999999997
0:00:53.679513,2,2161,0.343517
0:00:53.679513,3,2171,0.517101
0:00:53.679513,4,2153,0.20647699999999997
0:00:53.679513,5,2202,0.270429
0:00:53.679513,6,2167,0.421173
0:00:54.166645,1,2128,0.357221
0:00:54.166645,2,2161,0.366357
0:00:54.166645,3,2171,0.5536449999999999
0:00:54.166645,4,2153,0.21104499999999998
0:00:54.166645,5,2202,0.274997
0:00:54.166645,6,2167,0.453149
0:00:54.657510,1,2128,0.398333
0:00:54.657510,2,2161,0.375493
0:00:54.657510,3,2171,0.5856209999999998
0:00:54.657510,4,2153,0.21561299999999997
0:00:54.657510,5,2202,0.274997
0:00:54.657510,6,2167,0.475989
0:00:55.146974,1,2128,0.434877
0:00:55.146974,2,2161,0.398333
0:00:55.146974,3,2171,0.6175969999999998
0:00:55.146974,4,2153,0.201909
0:00:55.146974,5,2202,0.279565
0:00:55.146974,6,2167,0.507965
0:00:55.627565,1,2128,0.466853
0:00:55.627565,2,2161,0.40746899999999997
0:00:55.627565,3,2171,0.658709
0:00:55.627565,4,2153,0.22474899999999998
0:00:55.627565,5,2202,0.274997
0:00:55.627565,6,2167,0.530805
0:00:56.112182,1,2130,0.489693
0:00:56.112182,2,2161,0.444013
0:00:56.112182,3,2171,0.690685
0:00:56.112182,4,2152,0.23388499999999995
0:00:56.112182,5,2202,0.274997
0:00:56.112182,6,2167,0.5673489999999999
0:00:56.600528,1,2130,0.5216689999999999
0:00:56.600528,2,2161,0.457717
0:00:56.600528,3,2172,0.7317969999999999
0:00:56.600528,4,2153,0.23845299999999997
0:00:56.600528,5,2202,0.274997
0:00:56.600528,6,2167,0.590189
0:00:57.088562,1,2130,0.558213
0:00:57.088562,2,2161,0.475989
0:00:57.088562,3,2171,0.7637729999999999
0:00:57.088562,4,2153,0.24758899999999998
0:00:57.088562,5,2202,0.274997
0:00:57.088562,6,2167,0.6175969999999998
0:00:57.579627,1,2133,0.562781
0:00:57.579627,2,2161,0.489693
0:00:57.579627,3,2171,0.800317
0:00:57.579627,4,2153,0.24758899999999998
0:00:57.579627,5,2202,0.279565
0:00:57.579627,6,2167,0.6404369999999999
0:00:58.073225,1,2133,0.590189
0:00:58.073225,2,2161,0.517101
0:00:58.073225,3,2171,0.8322929999999998
0:00:58.073225,4,2153,0.22931699999999997
0:00:58.073225,5,2202,0.274997
0:00:58.073225,6,2167,0.6724129999999999
0:00:58.565528,1,2133,0.622165
0:00:58.565528,2,2161,0.530805
0:00:58.565528,3,2171,0.8779729999999999
0:00:58.565528,4,2152,0.22931699999999997
0:00:58.565528,5,2202,0.274997
0:00:58.565528,6,2167,0.6952529999999999
0:00:59.057617,1,2133,0.6495729999999998
0:00:59.057617,2,2161,0.549077
0:00:59.057617,3,2171,0.9099489999999999
0:00:59.057617,4,2153,0.261293
0:00:59.057617,5,2202,0.274997
0:00:59.057617,6,2167,0.7272289999999999
0:00:59.567859,1,2133,0.6815489999999998
0:00:59.567859,2,2161,0.5719169999999999
0:00:59.567859,3,2171,0.9419249999999998
0:00:59.567859,4,2152,0.265861
0:00:59.567859,5,2202,0.274997
0:00:59.567859,6,2167,0.7546369999999999
0:01:00.057487,1,2133,0.7089569999999998
0:01:00.057487,2,2161,0.590189
0:01:00.057487,3,2171,0.9830369999999999
0:01:00.057487,4,2152,0.28413299999999997
0:01:00.057487,5,2202,0.274997
0:01:00.057487,6,2167,0.7774769999999999
0:01:00.551545,1,2133,0.7363649999999999
0:01:00.551545,2,2161,0.6084609999999999
0:01:00.551545,3,2171,1.0195809999999998
0:01:00.551545,4,2152,0.279565
0:01:00.551545,5,2202,0.274997
0:01:00.551545,6,2167,0.8094529999999999
0:01:01.044494,1,2133,0.7683409999999999
0:01:01.044494,2,2161,0.6313009999999999
0:01:01.044494,3,2171,1.051557
0:01:01.044494,4,2152,0.28413299999999997
0:01:01.044494,5,2202,0.274997
0:01:01.044494,6,2167,0.8368609999999999
0:01:01.519894,1,2133,0.7957489999999999
0:01:01.519894,2,2161,0.6450049999999998
0:01:01.519894,3,2171,1.088101
0:01:01.519894,4,2153,0.288701
0:01:01.519894,5,2202,0.274997
0:01:01.519894,6,2167,0.8597009999999999
0:01:02.006260,1,2133,0.8231569999999999
0:01:02.006260,2,2161,0.6632769999999999
0:01:02.006260,3,2171,1.124645
0:01:02.006260,4,2152,0.24758899999999998
0:01:02.006260,5,2202,0.274997
0:01:02.006260,6,2167,0.8916769999999999
0:01:02.479503,1,2133,0.8505649999999999
0:01:02.479503,2,2161,0.686117
0:01:02.479503,3,2171,1.156621
0:01:02.479503,4,2153,0.23845299999999997
0:01:02.479503,5,2202,0.270429
0:01:02.479503,6,2167,0.9145169999999999
0:01:02.953539,1,2133,0.8871089999999999
0:01:02.953539,2,2161,0.6998209999999999
0:01:02.953539,3,2171,1.193165
0:01:02.953539,4,2153,0.265861
0:01:02.953539,5,2202,0.279565
0:01:02.953539,6,2167,0.9373569999999999
0:01:03.445110,1,2133,0.9053809999999999
0:01:03.445110,2,2161,0.718093
0:01:03.445110,3,2171,1.229709
0:01:03.445110,4,2153,0.316109
0:01:03.445110,5,2202,0.274997
0:01:03.445110,6,2167,0.9693329999999999
0:01:03.935048,1,2133,0.9373569999999999
0:01:03.935048,2,2161,0.7363649999999999
0:01:03.935048,3,2171,1.270821
0:01:03.935048,4,2153,0.279565
0:01:03.935048,5,2202,0.274997
0:01:03.935048,6,2166,0.9373569999999999
0:01:04.424652,1,2133,0.9693329999999999
0:01:04.424652,2,2161,0.750069
0:01:04.424652,3,2171,1.3027969999999998
0:01:04.424652,4,2152,0.311541
0:01:04.424652,5,2202,0.274997
0:01:04.424652,6,2166,1.010445
0:01:04.913412,1,2133,0.9967409999999999
0:01:04.913412,2,2161,0.7774769999999999
0:01:04.913412,3,2171,1.339341
0:01:04.913412,4,2152,0.32067700000000005
0:01:04.913412,5,2202,0.274997
0:01:04.913412,6,2166,1.0332849999999998
0:01:05.408029,1,2133,1.024149
0:01:05.408029,2,2161,0.7957489999999999
0:01:05.408029,3,2171,1.3758849999999998
0:01:05.408029,4,2153,0.325245
0:01:05.408029,5,2202,0.274997
0:01:05.408029,6,2166,1.069829
0:01:05.898705,1,2137,1.015013
0:01:05.898705,2,2161,0.8140209999999999
0:01:05.898705,3,2171,1.4169969999999998
0:01:05.898705,4,2153,0.306973
0:01:05.898705,5,2202,0.274997
0:01:05.898705,6,2166,1.0835329999999999
0:01:06.373519,1,2137,1.042421
0:01:06.373519,2,2161,0.8322929999999998
0:01:06.373519,3,2171,1.4444049999999997
0:01:06.373519,4,2153,0.334381
0:01:06.373519,5,2202,0.274997
0:01:06.373519,6,2166,1.065261
0:01:06.855155,1,2137,1.0606929999999999
0:01:06.855155,2,2161,0.8505649999999999
0:01:06.855155,3,2171,1.4809489999999998
0:01:06.855155,4,2153,0.316109
0:01:06.855155,5,2202,0.279565
0:01:06.855155,6,2166,1.133781
0:01:07.340469,1,2152,0.9464929999999999
0:01:07.340469,2,2161,0.9099489999999999
0:01:07.340469,3,,8.045164999999999
0:01:07.340469,4,2152,0.348085
0:01:07.340469,5,2202,0.274997
0:01:07.340469,6,2097,0.48055699999999996
0:01:07.928077,1,2245,0.115117
0:01:07.928077,2,2149,0.7683409999999999
0:01:07.928077,3,2224,0.0
0:01:07.928077,4,2152,0.334381
0:01:07.928077,5,2202,0.279565
0:01:07.928077,6,2097,0.384629
0:01:08.413101,1,2229,0.115117
0:01:08.413101,2,2149,0.7683409999999999
0:01:08.413101,3,2224,0.0
0:01:08.413101,4,2152,0.334381
0:01:08.413101,5,2202,0.270429
0:01:08.413101,6,2097,0.325245
0:01:08.899912,1,2215,0.110549
0:01:08.899912,2,2149,0.7637729999999999
0:01:08.899912,3,2224,0.0
0:01:08.899912,4,2152,0.338949
0:01:08.899912,5,2202,0.274997
0:01:08.899912,6,2098,0.21104499999999998
0:01:09.383349,1,2203,0.110549
0:01:09.383349,2,2149,0.7637729999999999
0:01:09.383349,3,2224,0.0
0:01:09.383349,4,2152,0.343517
0:01:09.383349,5,2202,0.274997
0:01:09.383349,6,2103,0.169933
0:01:09.872210,1,2194,0.110549
0:01:09.872210,2,2149,0.7637729999999999
0:01:09.872210,3,2224,0.0
0:01:09.872210,4,2152,0.348085
0:01:09.872210,5,2202,0.274997
0:01:09.872210,6,2107,0.128821
0:01:10.363538,1,2185,0.069437
0:01:10.363538,2,2149,0.7592049999999999
0:01:10.363538,3,2224,0.0
0:01:10.363538,4,2152,0.348085
0:01:10.363538,5,2202,0.279565
0:01:10.363538,6,2111,0.08314099999999999
0:01:10.858667,1,2179,0.0
0:01:10.858667,2,2149,0.7592049999999999
